state_fips,state,soc_minor,civ_noninst_pop_employed,civ_noninst_pop_employed_local,civ_noninst_pop_employed_immigrant,civ_noninst_pop_employed_central_america,civ_noninst_pop_employed_south_america,civ_noninst_pop_employed_mexico,count,count_local,count_immigrant,count_central_america,count_south_america,count_mexico,minor_group,title
04,Arizona,411,85941,75806,10135,467,300,5233,4416,3936,480,14,10,221,41-1000,Supervisors of Sales Workers
04,Arizona,412,128635,112765,15870,554,282,9250,7860,6998,862,25,12,453,41-2000,Retail Sales Workers
04,Arizona,413,40242,36760,3482,44,255,1429,2152,1990,162,2,12,57,41-3000,"Sales Representatives, Services"
04,Arizona,414,24023,21752,2271,118,116,1031,1319,1196,123,8,8,45,41-4000,"Sales Representatives, Wholesale and Manufacturing"
04,Arizona,419,35114,31482,3632,74,61,1618,2073,1864,209,4,5,84,41-9000,Other Sales and Related Workers
04,Arizona,431,27155,24151,3004,37,204,1590,1504,1344,160,3,8,78,43-1000,Supervisors of Office and Administrative Support Workers
04,Arizona,432,2213,2050,163,14,33,101,121,113,8,1,2,4,43-2000,Communications Equipment Operators
04,Arizona,433,52639,47176,5463,303,170,2449,2861,2573,288,14,8,129,43-3000,Financial Clerks
04,Arizona,434,149095,134218,14877,494,307,9189,8126,7347,779,29,20,430,43-4000,Information and Record Clerks
04,Arizona,435,42067,36691,5376,213,269,2834,2232,1979,253,10,8,129,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers"
04,Arizona,436,48849,44745,4104,183,151,2473,3051,2829,222,8,12,109,43-6000,Secretaries and Administrative Assistants
04,Arizona,439,62415,55619,6796,273,152,3670,3584,3215,369,14,9,180,43-9000,Other Office and Administrative Support Workers
04,Arizona,451,1556,850,706,0,0,706,70,39,31,0,0,30,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
04,Arizona,452,14485,5651,8834,646,0,8123,881,424,457,38,0,413,45-2000,Agricultural Workers
04,Arizona,453,111,111,0,0,0,0,19,19,0,0,0,0,45-3000,Fishing and Hunting Workers
04,Arizona,454,622,572,50,0,0,50,46,44,2,0,0,2,45-4000,"Forest, Conservation, and Logging Workers"
04,Arizona,471,16280,12361,3919,59,50,3542,846,691,155,3,2,131,47-1000,Supervisors of Construction and Extraction Workers
04,Arizona,472,132617,83145,49472,2634,252,44248,6462,4640,1822,86,9,1592,47-2000,Construction Trades Workers
04,Arizona,473,763,564,199,10,0,176,51,43,8,1,0,6,47-3000,"Helpers, Construction Trades"
04,Arizona,474,6154,4679,1475,59,37,1206,342,285,57,2,2,46,47-4000,Other Construction and Related Workers
04,Arizona,475,3507,3034,473,0,0,473,188,171,17,0,0,17,47-5000,Extraction Workers
04,Arizona,491,5454,4760,694,30,0,507,293,258,35,2,0,24,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers"
04,Arizona,492,9717,8166,1551,14,21,902,497,446,51,1,1,26,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers"
04,Arizona,493,39464,31999,7465,296,45,6112,1886,1606,280,9,3,222,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers"
04,Arizona,499,42005,35057,6948,268,57,5155,2099,1813,286,11,3,206,49-9000,"Other Installation, Maintenance, and Repair Occupations"
04,Arizona,511,10576,8764,1812,57,10,1243,604,512,92,3,1,56,51-1000,Supervisors of Production Workers
04,Arizona,512,14440,9267,5173,79,24,2903,744,509,235,5,2,114,51-2000,Assemblers and Fabricators
04,Arizona,513,12635,8642,3993,113,0,2747,577,423,154,5,2,109,51-3000,Food Processing Workers
04,Arizona,514,22824,17103,5721,125,13,4378,1167,948,219,7,1,148,51-4000,Metal Workers and Plastic Workers
04,Arizona,5151,2634,2244,390,0,0,269,155,128,27,0,0,18,51-5100,Printing Workers
04,Arizona,516,8139,4138,4001,128,53,2963,439,249,190,8,3,130,51-6000,"Textile, Apparel, and Furnishings Workers"
04,Arizona,517,2427,1751,676,30,17,563,121,98,23,2,1,17,51-7000,Woodworkers
04,Arizona,518,5167,4654,513,0,0,242,269,247,22,0,0,7,51-8000,Plant and System Operators
04,Arizona,519,42842,32046,10796,277,149,7574,2253,1762,491,16,8,315,51-9000,Other Production Occupations
04,Arizona,531,4460,3835,625,0,0,521,224,192,32,0,1,25,53-1000,Supervisors of Transportation and Material Moving Workers
04,Arizona,532,10081,9069,1012,0,59,195,601,549,52,2,4,11,53-2000,Air Transportation Workers
04,Arizona,533,79770,63015,16755,733,386,10742,4321,3573,748,27,20,448,53-3000,Motor Vehicle Operators
04,Arizona,534,1774,1667,107,0,0,95,116,110,6,0,0,4,53-4000,Rail Transportation Workers
04,Arizona,535,109,109,0,0,0,0,18,17,1,0,0,0,53-5000,Water Transportation Workers
04,Arizona,536,6254,5586,668,70,0,474,316,283,33,2,1,21,53-6000,Other Transportation Workers
04,Arizona,537,105392,84405,20987,1370,291,15435,5795,4813,982,58,12,698,53-7000,Material Moving Workers
05,Arkansas,111,12217,11887,330,64,0,40,684,668,16,2,0,2,11-1000,Top Executives
05,Arkansas,112,5769,5614,155,20,17,0,300,289,11,2,1,0,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
05,Arkansas,113,19629,18684,945,95,12,258,1059,1016,43,2,1,10,11-3000,Operations Specialties Managers
05,Arkansas,119,70114,66516,3598,142,272,1192,3740,3593,147,7,8,47,11-9000,Other Management Occupations
05,Arkansas,131,28081,26656,1425,94,16,454,1493,1438,55,2,4,18,13-1000,Business Operations Specialists
05,Arkansas,132,18765,17966,799,0,5,76,1059,1025,34,0,1,4,13-2000,Financial Specialists
05,Arkansas,1512,21580,18153,3427,150,61,169,1117,985,132,6,3,8,15-1200,Computer Occupations
05,Arkansas,152,1126,858,268,0,0,0,59,52,7,0,0,0,15-2000,Mathematical Science Occupations
05,Arkansas,171,836,798,38,0,0,0,42,41,1,0,0,0,17-1000,"Architects, Surveyors, and Cartographers"
05,Arkansas,172,8634,7535,1099,0,0,53,438,405,33,0,0,2,17-2000,Engineers
05,Arkansas,173,5107,4776,331,0,35,140,294,279,15,0,1,6,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
05,Arkansas,191,1667,1118,549,29,0,0,93,78,15,1,0,0,19-1000,Life Scientists
05,Arkansas,192,1303,1043,260,21,48,0,67,53,14,1,2,0,19-2000,Physical Scientists
05,Arkansas,193,1352,1305,47,0,0,0,59,57,2,0,0,0,19-3000,Social Scientists and Related Workers
05,Arkansas,194,3012,2463,549,13,22,251,167,154,13,1,1,4,19-4000,"Life, Physical, and Social Science Technicians"
05,Arkansas,195,564,564,0,0,0,0,30,30,0,0,0,0,19-5000,Occupational Health and Safety Specialists and Technicians
05,Arkansas,211,14618,14369,249,43,11,77,739,724,15,3,1,4,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
05,Arkansas,212,6891,6431,460,92,0,161,400,382,18,2,0,6,21-2000,Religious Workers
05,Arkansas,231,5209,5147,62,33,0,0,249,246,3,2,0,0,23-1000,"Lawyers, Judges, and Related Workers"
05,Arkansas,232,2900,2853,47,0,0,0,164,163,1,0,0,0,23-2000,Legal Support Workers
05,Arkansas,251,10706,9401,1305,0,108,25,573,504,69,0,8,1,25-1000,Postsecondary Teachers
05,Arkansas,252,49566,48565,1001,187,84,306,2996,2951,45,4,5,8,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
05,Arkansas,253,6421,6038,383,61,30,126,424,408,16,5,1,2,25-3000,Other Teachers and Instructors
05,Arkansas,254,2269,2164,105,0,21,0,135,129,6,0,2,0,25-4000,"Librarians, Curators, and Archivists"
05,Arkansas,259,11272,10865,407,28,25,214,724,700,24,3,1,12,25-9000,Other Educational Instruction and Library Occupations
05,Arkansas,271,5540,5279,261,0,0,12,303,294,9,0,0,1,27-1000,Art and Design Workers
05,Arkansas,272,3696,3407,289,30,6,18,274,254,20,1,4,3,27-2000,"Entertainers and Performers, Sports and Related Workers"
05,Arkansas,273,4358,3970,388,77,84,137,243,230,13,3,2,4,27-3000,Media and Communication Workers
05,Arkansas,274,1928,1888,40,11,0,0,112,108,4,2,0,0,27-4000,Media and Communication Equipment Workers
05,Arkansas,291,53176,50795,2381,136,25,167,2779,2667,112,6,2,7,29-1000,Healthcare Diagnosing or Treating Practitioners
05,Arkansas,292,29427,28615,812,86,42,178,1603,1566,37,6,2,9,29-2000,Health Technologists and Technicians
05,Arkansas,299,648,617,31,0,0,0,32,31,1,0,0,0,29-9000,Other Healthcare Practitioners and Technical Occupations
05,Arkansas,3111,30441,29231,1210,33,3,279,1805,1757,48,3,1,14,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
05,Arkansas,312,1328,1302,26,0,0,0,93,91,2,0,0,0,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
05,Arkansas,319,9946,9771,175,27,0,95,479,464,15,2,1,6,31-9000,Other Healthcare Support Occupations
05,Arkansas,331,2609,2569,40,0,0,0,160,158,2,0,0,0,33-1000,Supervisors of Protective Service Workers
05,Arkansas,332,2794,2794,0,0,0,0,150,150,0,0,0,0,33-2000,Firefighting and Prevention Workers
05,Arkansas,333,12435,12099,336,43,0,260,626,618,8,2,0,5,33-3000,Law Enforcement Workers
05,Arkansas,339,7446,7385,61,19,16,0,464,458,6,2,1,0,33-9000,Other Protective Service Workers
05,Arkansas,351,7087,6341,746,119,0,338,356,327,29,5,0,10,35-1000,Supervisors of Food Preparation and Serving Workers
05,Arkansas,352,29748,27057,2691,556,0,1531,1840,1740,100,18,0,48,35-2000,Cooks and Food Preparation Workers
05,Arkansas,353,24231,22749,1482,211,50,1002,1527,1454,73,11,4,37,35-3000,Food and Beverage Serving Workers
05,Arkansas,359,6146,5623,523,28,27,369,411,388,23,1,1,13,35-9000,Other Food Preparation and Serving Related Workers
05,Arkansas,371,3228,3163,65,55,0,0,162,156,6,3,1,1,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
05,Arkansas,372,33658,28905,4753,1388,140,2656,2109,1900,209,44,4,125,37-2000,Building Cleaning and Pest Control Workers
05,Arkansas,373,11989,9942,2047,250,0,1723,656,589,67,11,0,53,37-3000,Grounds Maintenance Workers
05,Arkansas,391,675,594,81,0,0,0,24,23,1,0,0,0,39-1000,Supervisors of Personal Care and Service Workers
05,Arkansas,392,1702,1663,39,0,0,39,130,126,4,0,0,3,39-2000,Animal Care and Service Workers
05,Arkansas,393,1457,1439,18,0,0,18,115,110,5,0,1,1,39-3000,Entertainment Attendants and Related Workers
05,Arkansas,394,851,851,0,0,0,0,48,47,1,0,0,0,39-4000,Funeral Service Workers
05,Arkansas,395,8866,7183,1683,23,12,400,414,363,51,1,2,6,39-5000,Personal Appearance Workers
05,Arkansas,396,165,165,0,0,0,0,4,4,0,0,0,0,39-6000,"Baggage Porters, Bellhops, and Concierges"
05,Arkansas,397,257,257,0,0,0,0,31,31,0,0,0,0,39-7000,Tour and Travel Guides
05,Arkansas,399,13782,13241,541,25,5,318,956,922,34,3,1,17,39-9000,Other Personal Care and Service Workers
05,Arkansas,411,42108,39867,2241,305,47,666,2149,2069,80,7,3,22,41-1000,Supervisors of Sales Workers
05,Arkansas,412,56325,53992,2333,201,59,881,3608,3503,105,10,4,31,41-2000,Retail Sales Workers
05,Arkansas,413,10083,9823,260,10,0,87,540,524,16,1,0,6,41-3000,"Sales Representatives, Services"
05,Arkansas,414,10414,10153,261,16,0,98,554,538,16,2,0,6,41-4000,"Sales Representatives, Wholesale and Manufacturing"
05,Arkansas,419,8780,8439,341,23,20,157,468,452,16,1,2,5,41-9000,Other Sales and Related Workers
05,Arkansas,431,9726,9459,267,32,37,106,599,587,12,1,2,3,43-1000,Supervisors of Office and Administrative Support Workers
05,Arkansas,432,642,642,0,0,0,0,40,40,0,0,0,0,43-2000,Communications Equipment Operators
05,Arkansas,433,22181,21749,432,58,0,175,1258,1232,26,1,0,10,43-3000,Financial Clerks
05,Arkansas,434,36797,35150,1647,195,82,657,2071,1998,73,5,3,30,43-4000,Information and Record Clerks
05,Arkansas,435,19051,18406,645,138,0,310,1090,1068,22,4,0,10,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers"
05,Arkansas,436,25934,25350,584,81,97,161,1685,1646,39,3,5,12,43-6000,Secretaries and Administrative Assistants
05,Arkansas,439,19526,18751,775,107,0,359,1281,1241,40,5,0,13,43-9000,Other Office and Administrative Support Workers
05,Arkansas,451,936,919,17,0,0,17,49,48,1,0,0,1,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
05,Arkansas,452,11266,9328,1938,173,19,1512,772,692,80,9,2,59,45-2000,Agricultural Workers
05,Arkansas,453,23,23,0,0,0,0,7,7,0,0,0,0,45-3000,Fishing and Hunting Workers
05,Arkansas,454,2754,2377,377,56,0,317,151,137,14,1,0,12,45-4000,"Forest, Conservation, and Logging Workers"
05,Arkansas,471,6896,6319,577,102,9,441,402,385,17,4,1,11,47-1000,Supervisors of Construction and Extraction Workers
05,Arkansas,472,55202,44957,10245,2376,0,7624,2851,2560,291,56,0,223,47-2000,Construction Trades Workers
05,Arkansas,473,142,96,46,37,0,9,16,13,3,1,0,2,47-3000,"Helpers, Construction Trades"
05,Arkansas,474,3164,3042,122,46,0,76,164,159,5,1,0,4,47-4000,Other Construction and Related Workers
05,Arkansas,475,2114,1919,195,0,0,90,136,130,6,0,0,5,47-5000,Extraction Workers
05,Arkansas,491,3420,3335,85,0,0,34,170,166,4,0,0,1,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers"
05,Arkansas,492,4035,3977,58,0,0,58,231,228,3,0,0,2,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers"
05,Arkansas,493,15937,15226,711,106,0,551,939,908,31,4,0,23,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers"
05,Arkansas,499,23638,22360,1278,374,0,469,1338,1292,46,10,0,20,49-9000,"Other Installation, Maintenance, and Repair Occupations"
05,Arkansas,511,11118,9592,1526,272,95,761,637,575,62,10,4,28,51-1000,Supervisors of Production Workers
05,Arkansas,512,10520,9079,1441,129,0,712,625,571,54,6,0,21,51-2000,Assemblers and Fabricators
05,Arkansas,513,13340,9460,3880,825,53,2230,598,469,129,24,1,70,51-3000,Food Processing Workers
05,Arkansas,514,19350,18064,1286,258,18,806,1119,1062,57,11,1,35,51-4000,Metal Workers and Plastic Workers
05,Arkansas,5151,1489,1408,81,14,0,52,104,99,5,1,0,3,51-5100,Printing Workers
05,Arkansas,516,3240,2760,480,107,0,216,216,192,24,5,0,10,51-6000,"Textile, Apparel, and Furnishings Workers"
05,Arkansas,517,2209,2066,143,103,0,40,118,113,5,3,0,2,51-7000,Woodworkers
05,Arkansas,518,3672,3468,204,0,0,36,204,198,6,0,0,2,51-8000,Plant and System Operators
05,Arkansas,519,43739,34780,8959,2969,44,4525,2431,2122,309,85,2,160,51-9000,Other Production Occupations
05,Arkansas,531,2486,2448,38,0,0,38,122,119,3,0,0,3,53-1000,Supervisors of Transportation and Material Moving Workers
05,Arkansas,532,1425,1407,18,0,0,0,82,81,1,0,0,0,53-2000,Air Transportation Workers
05,Arkansas,533,43064,41262,1802,420,0,716,2380,2317,63,16,1,23,53-3000,Motor Vehicle Operators
05,Arkansas,534,1011,1011,0,0,0,0,74,73,1,0,0,1,53-4000,Rail Transportation Workers
05,Arkansas,535,721,721,0,0,0,0,55,55,0,0,0,0,53-5000,Water Transportation Workers
05,Arkansas,536,1787,1751,36,0,0,36,94,93,1,0,0,1,53-6000,Other Transportation Workers
05,Arkansas,537,58659,51613,7046,1555,130,3798,3425,3145,280,58,7,152,53-7000,Material Moving Workers
06,California,111,269624,198538,71086,2152,2164,10582,14894,11054,3840,107,125,491,11-1000,Top Executives
06,California,112,152889,121416,31473,1159,1657,3583,8362,6610,1752,60,89,160,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
06,California,113,346970,247820,99150,5362,3439,15250,19680,14040,5640,267,179,804,11-3000,Operations Specialties Managers
06,California,119,1049675,762320,287355,15765,10153,74134,57284,42154,15130,755,500,3387,11-9000,Other Management Occupations
06,California,131,566451,435600,130851,5493,4260,21295,32200,24672,7528,286,270,1094,13-1000,Business Operations Specialists
06,California,132,389704,262412,127292,4153,3627,13060,21854,14433,7421,221,201,699,13-2000,Financial Specialists
06,California,1512,628079,352911,275168,3608,5892,11625,34586,20005,14581,192,315,578,15-1200,Computer Occupations
06,California,152,35021,24307,10714,250,260,470,2006,1414,592,12,15,38,15-2000,Mathematical Science Occupations
06,California,171,31431,21763,9668,203,614,693,1744,1231,513,12,32,32,17-1000,"Architects, Surveyors, and Cartographers"
06,California,172,290159,166147,124012,2103,3070,6866,16173,9416,6757,91,158,334,17-2000,Engineers
06,California,173,68116,44940,23176,974,509,5220,4055,2622,1433,58,31,273,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
06,California,191,35166,21610,13556,95,374,426,2083,1298,785,8,23,22,19-1000,Life Scientists
06,California,192,69892,40458,29434,199,808,626,3979,2304,1675,13,44,35,19-2000,Physical Scientists
06,California,193,41800,35393,6407,304,431,737,2412,2021,391,20,24,42,19-3000,Social Scientists and Related Workers
06,California,194,40669,29400,11269,488,262,2217,2534,1860,674,35,16,124,19-4000,"Life, Physical, and Social Science Technicians"
06,California,195,6158,5149,1009,87,0,316,340,283,57,5,0,10,19-5000,Occupational Health and Safety Specialists and Technicians
06,California,211,232245,189722,42523,3787,1799,14793,12722,10352,2370,211,111,754,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
06,California,212,45590,32253,13337,1203,587,2295,2900,1999,901,60,39,128,21-2000,Religious Workers
06,California,231,135373,115574,19799,537,683,1084,7716,6587,1129,25,40,56,23-1000,"Lawyers, Judges, and Related Workers"
06,California,232,62861,50734,12127,963,639,2872,3572,2873,699,48,31,153,23-2000,Legal Support Workers
06,California,251,136383,98279,38104,460,2211,2390,8696,6261,2435,33,132,148,25-1000,Postsecondary Teachers
06,California,252,515566,431498,84068,6222,3811,24507,30835,25749,5086,346,223,1368,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
06,California,253,117691,92994,24697,970,1047,5078,7939,6214,1725,55,77,274,25-3000,Other Teachers and Instructors
06,California,254,25877,21571,4306,94,132,846,1715,1431,284,5,9,43,25-4000,"Librarians, Curators, and Archivists"
06,California,259,146282,111121,35161,2854,1383,14012,9250,7052,2198,190,84,814,25-9000,Other Educational Instruction and Library Occupations
06,California,271,187278,136518,50760,2036,2466,9123,10863,7961,2902,113,142,451,27-1000,Art and Design Workers
06,California,272,141709,118407,23302,810,1181,4183,9112,7686,1426,50,75,207,27-2000,"Entertainers and Performers, Sports and Related Workers"
06,California,273,119339,97505,21834,1127,1363,4056,7536,6096,1440,71,90,225,27-3000,Media and Communication Workers
06,California,274,62553,51672,10881,443,812,1600,3842,3201,641,27,38,96,27-4000,Media and Communication Equipment Workers
06,California,291,608670,404266,204404,4936,5268,12411,33196,22167,11029,249,276,627,29-1000,Healthcare Diagnosing or Treating Practitioners
06,California,292,271047,192649,78398,5486,1990,14519,13873,9705,4168,267,110,705,29-2000,Health Technologists and Technicians
06,California,299,7358,5853,1505,59,0,321,429,348,81,4,1,14,29-9000,Other Healthcare Practitioners and Technical Occupations
06,California,3111,423681,228845,194836,18781,4396,57086,22341,11906,10435,987,227,2946,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
06,California,312,10318,8315,2003,94,79,504,605,481,124,8,6,21,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
06,California,319,189944,134896,55048,4485,1767,19932,9781,6910,2871,237,94,909,31-9000,Other Healthcare Support Occupations
06,California,331,31221,27920,3301,211,147,1398,1806,1636,170,11,5,68,33-1000,Supervisors of Protective Service Workers
06,California,332,33561,31750,1811,219,235,543,1871,1765,106,10,7,42,33-2000,Firefighting and Prevention Workers
06,California,333,130084,115105,14979,1646,385,5298,6830,6034,796,78,25,289,33-3000,Law Enforcement Workers
06,California,339,165697,134518,31179,2860,685,10442,9097,7501,1596,152,36,496,33-9000,Other Protective Service Workers
06,California,351,132295,76816,55479,5462,1082,24467,6423,3813,2610,229,49,1034,35-1000,Supervisors of Food Preparation and Serving Workers
06,California,352,404757,205682,199075,25178,2391,128366,20875,11832,9043,1075,133,5293,35-2000,Cooks and Food Preparation Workers
06,California,353,388880,285304,103576,8099,2382,44269,20779,15446,5333,376,140,1992,35-3000,Food and Beverage Serving Workers
06,California,359,122570,77902,44668,6259,1214,27749,6874,4800,2074,265,56,1177,35-9000,Other Food Preparation and Serving Related Workers
06,California,371,40717,20941,19776,2329,461,14585,1887,1054,833,105,18,583,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
06,California,372,487478,174795,312683,70104,7874,196146,25092,10261,14831,3188,383,9088,37-2000,Building Cleaning and Pest Control Workers
06,California,373,193179,65798,127381,17385,1182,104062,8661,3725,4936,625,45,3972,37-3000,Grounds Maintenance Workers
